index,innumcluster,overlaps,stretches,position,friction,middleCharge,otherCharge,otherparam,otherpara,AnzahlLinks
5366,119,0.0,0.0,1.0,1.0,-30,0,15,108,644
5367,119,0.0,0.0,1.0,1.0,-30,0,15,112,644
5368,119,0.0,0.0,1.0,1.0,-30,0,15,116,644
5369,119,0.0,0.0,1.0,1.0,-30,0,15,120,644
5370,119,0.0,0.0,1.0,1.0,-30,0,16,100,644
5374,119,0.0,0.0,1.0,1.0,-30,0,16,116,644
5400,119,0.0,0.0,1.0,1.0,-24,-30,15,100,644
5401,119,0.0,0.0,1.0,1.0,-24,-30,15,104,644
5402,119,0.0,0.0,1.0,1.0,-24,-30,15,108,644
5403,119,0.0,0.0,1.0,1.0,-24,-30,15,112,644
5411,119,0.0,0.0,1.0,1.0,-24,-30,16,120,644
5439,119,0.0,0.0,1.0,1.0,-24,-24,15,112,644
5440,119,0.0,0.0,1.0,1.0,-24,-24,15,116,644
5442,119,0.0,0.0,1.0,1.0,-24,-24,16,100,644
5445,119,0.0,0.0,1.0,1.0,-24,-24,16,112,644
5472,119,0.0,0.0,1.0,1.0,-24,-18,15,100,644
5473,119,0.0,0.0,1.0,1.0,-24,-18,15,104,644
5477,119,0.0,0.0,1.0,1.0,-24,-18,15,120,644
5478,119,0.0,0.0,1.0,1.0,-24,-18,16,100,644
5480,119,0.0,0.0,1.0,1.0,-24,-18,16,108,644
5481,119,0.0,0.0,1.0,1.0,-24,-18,16,112,644
5508,119,0.0,0.0,1.0,1.0,-24,-12,15,100,644
5510,119,0.0,0.0,1.0,1.0,-24,-12,15,108,644
5513,119,0.0,0.0,1.0,1.0,-24,-12,15,120,644
5514,119,0.0,0.0,1.0,1.0,-24,-12,16,100,644
5515,119,0.0,0.0,1.0,1.0,-24,-12,16,104,644
5517,119,0.0,0.0,1.0,1.0,-24,-12,16,112,644
5544,119,0.0,0.0,1.0,1.0,-24,-6,15,100,644
5545,119,0.0,0.0,1.0,1.0,-24,-6,15,104,644
5550,119,0.0,0.0,1.0,1.0,-24,-6,16,100,644
5551,119,0.0,0.0,1.0,1.0,-24,-6,16,104,644
5552,119,0.0,0.0,1.0,1.0,-24,-6,16,108,644
5553,119,0.0,0.0,1.0,1.0,-24,-6,16,112,644
5580,119,0.0,0.0,1.0,1.0,-24,0,15,100,644
5581,119,0.0,0.0,1.0,1.0,-24,0,15,104,644
5582,119,0.0,0.0,1.0,1.0,-24,0,15,108,644
5583,119,0.0,0.0,1.0,1.0,-24,0,15,112,644
5584,119,0.0,0.0,1.0,1.0,-24,0,15,116,644
5585,119,0.0,0.0,1.0,1.0,-24,0,15,120,644
5591,119,0.0,0.0,1.0,1.0,-24,0,16,120,644
5616,119,0.0,0.0,1.0,1.0,-18,-30,15,100,644
5618,119,0.0,0.0,1.0,1.0,-18,-30,15,108,644
5621,119,0.0,0.0,1.0,1.0,-18,-30,15,120,644
5627,119,0.0,0.0,1.0,1.0,-18,-30,16,120,644
5652,119,0.0,0.0,1.0,1.0,-18,-24,15,100,644
5653,119,0.0,0.0,1.0,1.0,-18,-24,15,104,644
5659,119,0.0,0.0,1.0,1.0,-18,-24,16,104,644
5662,119,0.0,0.0,1.0,1.0,-18,-24,16,116,644
5688,119,0.0,0.0,1.0,1.0,-18,-18,15,100,644
5692,119,0.0,0.0,1.0,1.0,-18,-18,15,116,644
5693,119,0.0,0.0,1.0,1.0,-18,-18,15,120,644
5694,119,0.0,0.0,1.0,1.0,-18,-18,16,100,644
5697,119,0.0,0.0,1.0,1.0,-18,-18,16,112,644
5698,119,0.0,0.0,1.0,1.0,-18,-18,16,116,644
5699,119,0.0,0.0,1.0,1.0,-18,-18,16,120,644
5725,119,0.0,0.0,1.0,1.0,-18,-12,15,104,644
5728,119,0.0,0.0,1.0,1.0,-18,-12,15,116,644
5729,119,0.0,0.0,1.0,1.0,-18,-12,15,120,644
5731,119,0.0,0.0,1.0,1.0,-18,-12,16,104,644
5732,119,0.0,0.0,1.0,1.0,-18,-12,16,108,644
5733,119,0.0,0.0,1.0,1.0,-18,-12,16,112,644
5734,119,0.0,0.0,1.0,1.0,-18,-12,16,116,644
5735,119,0.0,0.0,1.0,1.0,-18,-12,16,120,644
5760,119,0.0,0.0,1.0,1.0,-18,-6,15,100,644
5761,119,0.0,0.0,1.0,1.0,-18,-6,15,104,644
5762,119,0.0,0.0,1.0,1.0,-18,-6,15,108,644
5763,119,0.0,0.0,1.0,1.0,-18,-6,15,112,644
5764,119,0.0,0.0,1.0,1.0,-18,-6,15,116,644
5765,119,0.0,0.0,1.0,1.0,-18,-6,15,120,644
5766,119,0.0,0.0,1.0,1.0,-18,-6,16,100,644
5769,119,0.0,0.0,1.0,1.0,-18,-6,16,112,644
5796,119,0.0,0.0,1.0,1.0,-18,0,15,100,644
5797,119,0.0,0.0,1.0,1.0,-18,0,15,104,644
5798,119,0.0,0.0,1.0,1.0,-18,0,15,108,644
5799,119,0.0,0.0,1.0,1.0,-18,0,15,112,644
5800,119,0.0,0.0,1.0,1.0,-18,0,15,116,644
5801,119,0.0,0.0,1.0,1.0,-18,0,15,120,644
5835,119,0.0,0.0,1.0,1.0,-12,-30,15,112,644
5839,119,0.0,0.0,1.0,1.0,-12,-30,16,104,644
5840,119,0.0,0.0,1.0,1.0,-12,-30,16,108,644
5841,119,0.0,0.0,1.0,1.0,-12,-30,16,112,644
5842,119,0.0,0.0,1.0,1.0,-12,-30,16,116,644
5843,119,0.0,0.0,1.0,1.0,-12,-30,16,120,644
5868,119,0.0,0.0,1.0,1.0,-12,-24,15,100,644
5869,119,0.0,0.0,1.0,1.0,-12,-24,15,104,644
5870,119,0.0,0.0,1.0,1.0,-12,-24,15,108,644
5871,119,0.0,0.0,1.0,1.0,-12,-24,15,112,644
5872,119,0.0,0.0,1.0,1.0,-12,-24,15,116,644
5873,119,0.0,0.0,1.0,1.0,-12,-24,15,120,644
5874,119,0.0,0.0,1.0,1.0,-12,-24,16,100,644
5875,119,0.0,0.0,1.0,1.0,-12,-24,16,104,644
5876,119,0.0,0.0,1.0,1.0,-12,-24,16,108,644
5877,119,0.0,0.0,1.0,1.0,-12,-24,16,112,644
5879,119,0.0,0.0,1.0,1.0,-12,-24,16,120,644
5905,119,0.0,0.0,1.0,1.0,-12,-18,15,104,644
5906,119,0.0,0.0,1.0,1.0,-12,-18,15,108,644
5907,119,0.0,0.0,1.0,1.0,-12,-18,15,112,644
5911,119,0.0,0.0,1.0,1.0,-12,-18,16,104,644
5913,119,0.0,0.0,1.0,1.0,-12,-18,16,112,644
5915,119,0.0,0.0,1.0,1.0,-12,-18,16,120,644
5940,119,0.0,0.0,1.0,1.0,-12,-12,15,100,644
5941,119,0.0,0.0,1.0,1.0,-12,-12,15,104,644
5942,119,0.0,0.0,1.0,1.0,-12,-12,15,108,644
5945,119,0.0,0.0,1.0,1.0,-12,-12,15,120,644
5949,119,0.0,0.0,1.0,1.0,-12,-12,16,112,644
5951,119,0.0,0.0,1.0,1.0,-12,-12,16,120,644
5976,119,0.0,0.0,1.0,1.0,-12,-6,15,100,644
5978,119,0.0,0.0,1.0,1.0,-12,-6,15,108,644
5980,119,0.0,0.0,1.0,1.0,-12,-6,15,116,644
5982,119,0.0,0.0,1.0,1.0,-12,-6,16,100,644
5983,119,0.0,0.0,1.0,1.0,-12,-6,16,104,644
5985,119,0.0,0.0,1.0,1.0,-12,-6,16,112,644
6012,119,0.0,0.0,1.0,1.0,-12,0,15,100,644
6013,119,0.0,0.0,1.0,1.0,-12,0,15,104,644
6014,119,0.0,0.0,1.0,1.0,-12,0,15,108,644
6015,119,0.0,0.0,1.0,1.0,-12,0,15,112,644
6016,119,0.0,0.0,1.0,1.0,-12,0,15,116,644
6017,119,0.0,0.0,1.0,1.0,-12,0,15,120,644
6048,119,0.0,0.0,1.0,1.0,-6,-30,15,100,644
6055,119,0.0,0.0,1.0,1.0,-6,-30,16,104,644
6057,119,0.0,0.0,1.0,1.0,-6,-30,16,112,644
6086,119,0.0,0.0,1.0,1.0,-6,-24,15,108,644
6088,119,0.0,0.0,1.0,1.0,-6,-24,15,116,644
6091,119,0.0,0.0,1.0,1.0,-6,-24,16,104,644
6092,119,0.0,0.0,1.0,1.0,-6,-24,16,108,644
6120,119,0.0,0.0,1.0,1.0,-6,-18,15,100,644
6121,119,0.0,0.0,1.0,1.0,-6,-18,15,104,644
6122,119,0.0,0.0,1.0,1.0,-6,-18,15,108,644
6125,119,0.0,0.0,1.0,1.0,-6,-18,15,120,644
6126,119,0.0,0.0,1.0,1.0,-6,-18,16,100,644
6127,119,0.0,0.0,1.0,1.0,-6,-18,16,104,644
6128,119,0.0,0.0,1.0,1.0,-6,-18,16,108,644
6131,119,0.0,0.0,1.0,1.0,-6,-18,16,120,644
6157,119,0.0,0.0,1.0,1.0,-6,-12,15,104,644
6159,119,0.0,0.0,1.0,1.0,-6,-12,15,112,644
6161,119,0.0,0.0,1.0,1.0,-6,-12,15,120,644
6162,119,0.0,0.0,1.0,1.0,-6,-12,16,100,644
6164,119,0.0,0.0,1.0,1.0,-6,-12,16,108,644
6165,119,0.0,0.0,1.0,1.0,-6,-12,16,112,644
6192,119,0.0,0.0,1.0,1.0,-6,-6,15,100,644
6193,119,0.0,0.0,1.0,1.0,-6,-6,15,104,644
6194,119,0.0,0.0,1.0,1.0,-6,-6,15,108,644
6195,119,0.0,0.0,1.0,1.0,-6,-6,15,112,644
6196,119,0.0,0.0,1.0,1.0,-6,-6,15,116,644
6197,119,0.0,0.0,1.0,1.0,-6,-6,15,120,644
6198,119,0.0,0.0,1.0,1.0,-6,-6,16,100,644
6199,119,0.0,0.0,1.0,1.0,-6,-6,16,104,644
6201,119,0.0,0.0,1.0,1.0,-6,-6,16,112,644
6202,119,0.0,0.0,1.0,1.0,-6,-6,16,116,644
6203,119,0.0,0.0,1.0,1.0,-6,-6,16,120,644
6228,119,0.0,0.0,1.0,1.0,-6,0,15,100,644
6229,119,0.0,0.0,1.0,1.0,-6,0,15,104,644
6230,119,0.0,0.0,1.0,1.0,-6,0,15,108,644
6231,119,0.0,0.0,1.0,1.0,-6,0,15,112,644
6233,119,0.0,0.0,1.0,1.0,-6,0,15,120,644
6264,119,0.0,0.0,1.0,1.0,0,-30,15,100,644
6265,119,0.0,0.0,1.0,1.0,0,-30,15,104,644
6266,119,0.0,0.0,1.0,1.0,0,-30,15,108,644
6267,119,0.0,0.0,1.0,1.0,0,-30,15,112,644
6268,119,0.0,0.0,1.0,1.0,0,-30,15,116,644
6269,119,0.0,0.0,1.0,1.0,0,-30,15,120,644
6270,119,0.0,0.0,1.0,1.0,0,-30,16,100,644
6271,119,0.0,0.0,1.0,1.0,0,-30,16,104,644
6272,119,0.0,0.0,1.0,1.0,0,-30,16,108,644
6273,119,0.0,0.0,1.0,1.0,0,-30,16,112,644
6275,119,0.0,0.0,1.0,1.0,0,-30,16,120,644
6300,119,0.0,0.0,1.0,1.0,0,-24,15,100,644
6301,119,0.0,0.0,1.0,1.0,0,-24,15,104,644
6302,119,0.0,0.0,1.0,1.0,0,-24,15,108,644
6303,119,0.0,0.0,1.0,1.0,0,-24,15,112,644
6304,119,0.0,0.0,1.0,1.0,0,-24,15,116,644
6305,119,0.0,0.0,1.0,1.0,0,-24,15,120,644
6306,119,0.0,0.0,1.0,1.0,0,-24,16,100,644
6307,119,0.0,0.0,1.0,1.0,0,-24,16,104,644
6308,119,0.0,0.0,1.0,1.0,0,-24,16,108,644
6309,119,0.0,0.0,1.0,1.0,0,-24,16,112,644
6310,119,0.0,0.0,1.0,1.0,0,-24,16,116,644
6311,119,0.0,0.0,1.0,1.0,0,-24,16,120,644
6336,119,0.0,0.0,1.0,1.0,0,-18,15,100,644
6337,119,0.0,0.0,1.0,1.0,0,-18,15,104,644
6338,119,0.0,0.0,1.0,1.0,0,-18,15,108,644
6339,119,0.0,0.0,1.0,1.0,0,-18,15,112,644
6340,119,0.0,0.0,1.0,1.0,0,-18,15,116,644
6341,119,0.0,0.0,1.0,1.0,0,-18,15,120,644
6342,119,0.0,0.0,1.0,1.0,0,-18,16,100,644
6343,119,0.0,0.0,1.0,1.0,0,-18,16,104,644
6344,119,0.0,0.0,1.0,1.0,0,-18,16,108,644
6345,119,0.0,0.0,1.0,1.0,0,-18,16,112,644
6346,119,0.0,0.0,1.0,1.0,0,-18,16,116,644
6347,119,0.0,0.0,1.0,1.0,0,-18,16,120,644
6372,119,0.0,0.0,1.0,1.0,0,-12,15,100,644
6373,119,0.0,0.0,1.0,1.0,0,-12,15,104,644
6374,119,0.0,0.0,1.0,1.0,0,-12,15,108,644
6375,119,0.0,0.0,1.0,1.0,0,-12,15,112,644
6376,119,0.0,0.0,1.0,1.0,0,-12,15,116,644
6377,119,0.0,0.0,1.0,1.0,0,-12,15,120,644
6378,119,0.0,0.0,1.0,1.0,0,-12,16,100,644
6379,119,0.0,0.0,1.0,1.0,0,-12,16,104,644
6380,119,0.0,0.0,1.0,1.0,0,-12,16,108,644
6381,119,0.0,0.0,1.0,1.0,0,-12,16,112,644
6382,119,0.0,0.0,1.0,1.0,0,-12,16,116,644
6383,119,0.0,0.0,1.0,1.0,0,-12,16,120,644
6408,119,0.0,0.0,1.0,1.0,0,-6,15,100,644
6409,119,0.0,0.0,1.0,1.0,0,-6,15,104,644
6410,119,0.0,0.0,1.0,1.0,0,-6,15,108,644
6411,119,0.0,0.0,1.0,1.0,0,-6,15,112,644
6412,119,0.0,0.0,1.0,1.0,0,-6,15,116,644
6413,119,0.0,0.0,1.0,1.0,0,-6,15,120,644
6415,119,0.0,0.0,1.0,1.0,0,-6,16,104,644
6418,119,0.0,0.0,1.0,1.0,0,-6,16,116,644
6419,119,0.0,0.0,1.0,1.0,0,-6,16,120,644
6444,119,0.0,0.0,1.0,1.0,0,0,15,100,644
6445,119,0.0,0.0,1.0,1.0,0,0,15,104,644
6447,119,0.0,0.0,1.0,1.0,0,0,15,112,644
6448,119,0.0,0.0,1.0,1.0,0,0,15,116,644
6449,119,0.0,0.0,1.0,1.0,0,0,15,120,644
5186,120,0.0,0.0,2.0,1.0,-30,-30,15,108,644
5188,120,0.0,0.0,2.0,1.0,-30,-30,15,116,644
5189,120,0.0,0.0,2.0,1.0,-30,-30,15,120,644
5220,120,0.0,0.0,2.0,1.0,-30,-24,15,100,644
5221,120,0.0,0.0,2.0,1.0,-30,-24,15,104,644
5222,120,0.0,0.0,2.0,1.0,-30,-24,15,108,644
5224,120,0.0,0.0,2.0,1.0,-30,-24,15,116,644
5225,120,0.0,0.0,2.0,1.0,-30,-24,15,120,644
5256,120,0.0,0.0,2.0,1.0,-30,-18,15,100,644
5257,120,0.0,0.0,2.0,1.0,-30,-18,15,104,644
5258,120,0.0,0.0,2.0,1.0,-30,-18,15,108,644
5259,120,0.0,0.0,2.0,1.0,-30,-18,15,112,644
5261,120,0.0,0.0,2.0,1.0,-30,-18,15,120,644
5263,120,0.0,0.0,2.0,1.0,-30,-18,16,104,644
5264,120,0.0,0.0,2.0,1.0,-30,-18,16,108,644
5265,120,0.0,0.0,2.0,1.0,-30,-18,16,112,644
5267,120,0.0,0.0,2.0,1.0,-30,-18,16,120,644
5294,120,0.0,0.0,2.0,1.0,-30,-12,15,108,644
5300,120,0.0,0.0,2.0,1.0,-30,-12,16,108,644
5331,120,0.0,0.0,2.0,1.0,-30,-6,15,112,644
5336,120,0.0,0.0,2.0,1.0,-30,-6,16,108,644
5337,120,0.0,0.0,2.0,1.0,-30,-6,16,112,644
5338,120,0.0,0.0,2.0,1.0,-30,-6,16,116,644
5339,120,0.0,0.0,2.0,1.0,-30,-6,16,120,644
5404,120,0.0,0.0,2.0,1.0,-24,-30,15,116,644
5405,120,0.0,0.0,2.0,1.0,-24,-30,15,120,644
5436,120,0.0,0.0,2.0,1.0,-24,-24,15,100,644
5437,120,0.0,0.0,2.0,1.0,-24,-24,15,104,644
5438,120,0.0,0.0,2.0,1.0,-24,-24,15,108,644
5441,120,0.0,0.0,2.0,1.0,-24,-24,15,120,644
5444,120,0.0,0.0,2.0,1.0,-24,-24,16,108,644
5474,120,0.0,0.0,2.0,1.0,-24,-18,15,108,644
5475,120,0.0,0.0,2.0,1.0,-24,-18,15,112,644
5476,120,0.0,0.0,2.0,1.0,-24,-18,15,116,644
5482,120,0.0,0.0,2.0,1.0,-24,-18,16,116,644
5483,120,0.0,0.0,2.0,1.0,-24,-18,16,120,644
5509,120,0.0,0.0,2.0,1.0,-24,-12,15,104,644
5511,120,0.0,0.0,2.0,1.0,-24,-12,15,112,644
5512,120,0.0,0.0,2.0,1.0,-24,-12,15,116,644
5516,120,0.0,0.0,2.0,1.0,-24,-12,16,108,644
5518,120,0.0,0.0,2.0,1.0,-24,-12,16,116,644
5519,120,0.0,0.0,2.0,1.0,-24,-12,16,120,644
5546,120,0.0,0.0,2.0,1.0,-24,-6,15,108,644
5547,120,0.0,0.0,2.0,1.0,-24,-6,15,112,644
5548,120,0.0,0.0,2.0,1.0,-24,-6,15,116,644
5549,120,0.0,0.0,2.0,1.0,-24,-6,15,120,644
5554,120,0.0,0.0,2.0,1.0,-24,-6,16,116,644
5617,120,0.0,0.0,2.0,1.0,-18,-30,15,104,644
5619,120,0.0,0.0,2.0,1.0,-18,-30,15,112,644
5620,120,0.0,0.0,2.0,1.0,-18,-30,15,116,644
5654,120,0.0,0.0,2.0,1.0,-18,-24,15,108,644
5655,120,0.0,0.0,2.0,1.0,-18,-24,15,112,644
5656,120,0.0,0.0,2.0,1.0,-18,-24,15,116,644
5657,120,0.0,0.0,2.0,1.0,-18,-24,15,120,644
5661,120,0.0,0.0,2.0,1.0,-18,-24,16,112,644
5689,120,0.0,0.0,2.0,1.0,-18,-18,15,104,644
5690,120,0.0,0.0,2.0,1.0,-18,-18,15,108,644
5691,120,0.0,0.0,2.0,1.0,-18,-18,15,112,644
5696,120,0.0,0.0,2.0,1.0,-18,-18,16,108,644
5724,120,0.0,0.0,2.0,1.0,-18,-12,15,100,644
5726,120,0.0,0.0,2.0,1.0,-18,-12,15,108,644
5727,120,0.0,0.0,2.0,1.0,-18,-12,15,112,644
5730,120,0.0,0.0,2.0,1.0,-18,-12,16,100,644
5767,120,0.0,0.0,2.0,1.0,-18,-6,16,104,644
5768,120,0.0,0.0,2.0,1.0,-18,-6,16,108,644
5770,120,0.0,0.0,2.0,1.0,-18,-6,16,116,644
5832,120,0.0,0.0,2.0,1.0,-12,-30,15,100,644
5833,120,0.0,0.0,2.0,1.0,-12,-30,15,104,644
5834,120,0.0,0.0,2.0,1.0,-12,-30,15,108,644
5836,120,0.0,0.0,2.0,1.0,-12,-30,15,116,644
5837,120,0.0,0.0,2.0,1.0,-12,-30,15,120,644
5904,120,0.0,0.0,2.0,1.0,-12,-18,15,100,644
5908,120,0.0,0.0,2.0,1.0,-12,-18,15,116,644
5909,120,0.0,0.0,2.0,1.0,-12,-18,15,120,644
5910,120,0.0,0.0,2.0,1.0,-12,-18,16,100,644
5912,120,0.0,0.0,2.0,1.0,-12,-18,16,108,644
5914,120,0.0,0.0,2.0,1.0,-12,-18,16,116,644
5943,120,0.0,0.0,2.0,1.0,-12,-12,15,112,644
5944,120,0.0,0.0,2.0,1.0,-12,-12,15,116,644
5946,120,0.0,0.0,2.0,1.0,-12,-12,16,100,644
5948,120,0.0,0.0,2.0,1.0,-12,-12,16,108,644
5950,120,0.0,0.0,2.0,1.0,-12,-12,16,116,644
5977,120,0.0,0.0,2.0,1.0,-12,-6,15,104,644
5979,120,0.0,0.0,2.0,1.0,-12,-6,15,112,644
5981,120,0.0,0.0,2.0,1.0,-12,-6,15,120,644
5984,120,0.0,0.0,2.0,1.0,-12,-6,16,108,644
5986,120,0.0,0.0,2.0,1.0,-12,-6,16,116,644
5987,120,0.0,0.0,2.0,1.0,-12,-6,16,120,644
6049,120,0.0,0.0,2.0,1.0,-6,-30,15,104,644
6050,120,0.0,0.0,2.0,1.0,-6,-30,15,108,644
6051,120,0.0,0.0,2.0,1.0,-6,-30,15,112,644
6052,120,0.0,0.0,2.0,1.0,-6,-30,15,116,644
6053,120,0.0,0.0,2.0,1.0,-6,-30,15,120,644
6084,120,0.0,0.0,2.0,1.0,-6,-24,15,100,644
6085,120,0.0,0.0,2.0,1.0,-6,-24,15,104,644
6087,120,0.0,0.0,2.0,1.0,-6,-24,15,112,644
6089,120,0.0,0.0,2.0,1.0,-6,-24,15,120,644
6090,120,0.0,0.0,2.0,1.0,-6,-24,16,100,644
6093,120,0.0,0.0,2.0,1.0,-6,-24,16,112,644
6094,120,0.0,0.0,2.0,1.0,-6,-24,16,116,644
6095,120,0.0,0.0,2.0,1.0,-6,-24,16,120,644
6123,120,0.0,0.0,2.0,1.0,-6,-18,15,112,644
6124,120,0.0,0.0,2.0,1.0,-6,-18,15,116,644
6129,120,0.0,0.0,2.0,1.0,-6,-18,16,112,644
6130,120,0.0,0.0,2.0,1.0,-6,-18,16,116,644
6156,120,0.0,0.0,2.0,1.0,-6,-12,15,100,644
6158,120,0.0,0.0,2.0,1.0,-6,-12,15,108,644
6160,120,0.0,0.0,2.0,1.0,-6,-12,15,116,644
6163,120,0.0,0.0,2.0,1.0,-6,-12,16,104,644
6166,120,0.0,0.0,2.0,1.0,-6,-12,16,116,644
6167,120,0.0,0.0,2.0,1.0,-6,-12,16,120,644
6200,120,0.0,0.0,2.0,1.0,-6,-6,16,108,644
6446,120,0.0,0.0,2.0,1.0,0,0,15,108,644
5191,121,6.0,0.0,2.0,1.0,-30,-30,16,104,644
5406,121,6.0,0.0,2.0,1.0,-24,-30,16,100,644
5701,121,6.0,0.0,2.0,1.0,-18,-18,17,104,644
5919,121,6.0,0.0,2.0,1.0,-12,-18,17,112,644
6389,121,6.0,0.0,2.0,1.0,0,-12,17,120,644
5192,122,2.0,0.0,2.0,1.0,-30,-30,16,108,644
5194,122,2.0,0.0,2.0,1.0,-30,-30,16,116,644
5195,122,2.0,0.0,2.0,1.0,-30,-30,16,120,644
5838,122,2.0,0.0,2.0,1.0,-12,-30,16,100,644
5193,123,1.0,0.0,2.0,1.0,-30,-30,16,112,644
5227,123,1.0,0.0,2.0,1.0,-30,-24,16,104,644
5229,123,1.0,0.0,2.0,1.0,-30,-24,16,112,644
5230,123,1.0,0.0,2.0,1.0,-30,-24,16,116,644
5231,123,1.0,0.0,2.0,1.0,-30,-24,16,120,644
5262,123,1.0,0.0,2.0,1.0,-30,-18,16,100,644
5408,123,1.0,0.0,2.0,1.0,-24,-30,16,108,644
5409,123,1.0,0.0,2.0,1.0,-24,-30,16,112,644
5410,123,1.0,0.0,2.0,1.0,-24,-30,16,116,644
5443,123,1.0,0.0,2.0,1.0,-24,-24,16,104,644
5446,123,1.0,0.0,2.0,1.0,-24,-24,16,116,644
5447,123,1.0,0.0,2.0,1.0,-24,-24,16,120,644
5479,123,1.0,0.0,2.0,1.0,-24,-18,16,104,644
5623,123,1.0,0.0,2.0,1.0,-18,-30,16,104,644
5625,123,1.0,0.0,2.0,1.0,-18,-30,16,112,644
5626,123,1.0,0.0,2.0,1.0,-18,-30,16,116,644
5658,123,1.0,0.0,2.0,1.0,-18,-24,16,100,644
5660,123,1.0,0.0,2.0,1.0,-18,-24,16,108,644
5663,123,1.0,0.0,2.0,1.0,-18,-24,16,120,644
5695,123,1.0,0.0,2.0,1.0,-18,-18,16,104,644
5878,123,1.0,0.0,2.0,1.0,-12,-24,16,116,644
6054,123,1.0,0.0,2.0,1.0,-6,-30,16,100,644
6056,123,1.0,0.0,2.0,1.0,-6,-30,16,108,644
6058,123,1.0,0.0,2.0,1.0,-6,-30,16,116,644
6059,123,1.0,0.0,2.0,1.0,-6,-30,16,120,644
5196,124,10.0,0.0,1.0,1.0,-30,-30,17,100,644
6169,124,10.0,0.0,1.0,1.0,-6,-12,17,104,644
6350,124,10.0,0.0,1.0,1.0,0,-18,17,108,644
6352,124,10.0,0.0,1.0,1.0,0,-18,17,116,644
5197,125,14.0,0.0,2.0,1.0,-30,-30,17,104,644
5272,125,14.0,0.0,2.0,1.0,-30,-18,17,116,644
5305,125,14.0,0.0,2.0,1.0,-30,-12,17,104,644
5307,125,14.0,0.0,2.0,1.0,-30,-12,17,112,644
5484,125,14.0,0.0,2.0,1.0,-24,-18,17,100,644
5747,125,14.0,0.0,2.0,1.0,-18,-12,18,120,644
6134,125,14.0,0.0,2.0,1.0,-6,-18,17,108,644
6136,125,14.0,0.0,2.0,1.0,-6,-18,17,116,644
6168,125,14.0,0.0,2.0,1.0,-6,-12,17,100,644
6170,125,14.0,0.0,2.0,1.0,-6,-12,17,108,644
6173,125,14.0,0.0,2.0,1.0,-6,-12,17,120,644
5199,126,10.0,0.0,2.0,1.0,-30,-30,17,112,644
5269,126,10.0,0.0,2.0,1.0,-30,-18,17,104,644
5309,126,10.0,0.0,2.0,1.0,-30,-12,17,120,644
5485,126,10.0,0.0,2.0,1.0,-24,-18,17,104,644
5521,126,10.0,0.0,2.0,1.0,-24,-12,17,104,644
5523,126,10.0,0.0,2.0,1.0,-24,-12,17,112,644
5524,126,10.0,0.0,2.0,1.0,-24,-12,17,116,644
5525,126,10.0,0.0,2.0,1.0,-24,-12,17,120,644
5741,126,10.0,0.0,2.0,1.0,-18,-12,17,120,644
5773,126,10.0,0.0,2.0,1.0,-18,-6,17,104,644
5847,126,10.0,0.0,2.0,1.0,-12,-30,17,112,644
5849,126,10.0,0.0,2.0,1.0,-12,-30,17,120,644
5854,126,10.0,0.0,2.0,1.0,-12,-30,18,116,644
5884,126,10.0,0.0,2.0,1.0,-12,-24,17,116,644
5885,126,10.0,0.0,2.0,1.0,-12,-24,17,120,644
6070,126,10.0,0.0,2.0,1.0,-6,-30,18,116,644
6099,126,10.0,0.0,2.0,1.0,-6,-24,17,112,644
6100,126,10.0,0.0,2.0,1.0,-6,-24,17,116,644
6132,126,10.0,0.0,2.0,1.0,-6,-18,17,100,644
6133,126,10.0,0.0,2.0,1.0,-6,-18,17,104,644
6135,126,10.0,0.0,2.0,1.0,-6,-18,17,112,644
6204,126,10.0,0.0,2.0,1.0,-6,-6,17,100,644
5201,127,9.0,0.0,2.0,1.0,-30,-30,17,120,644
5240,127,9.0,0.0,2.0,1.0,-30,-24,18,108,644
5415,127,9.0,0.0,2.0,1.0,-24,-30,17,112,644
5631,127,9.0,0.0,2.0,1.0,-18,-30,17,112,644
5671,127,9.0,0.0,2.0,1.0,-18,-24,18,104,644
5848,127,9.0,0.0,2.0,1.0,-12,-30,17,116,644
5851,127,9.0,0.0,2.0,1.0,-12,-30,18,104,644
6060,127,9.0,0.0,2.0,1.0,-6,-30,17,100,644
6064,127,9.0,0.0,2.0,1.0,-6,-30,17,116,644
6069,127,9.0,0.0,2.0,1.0,-6,-30,18,112,644
5202,128,12.0,0.0,1.0,1.0,-30,-30,18,100,644
5206,128,12.0,0.0,1.0,1.0,-30,-30,18,116,644
5268,128,12.0,0.0,1.0,1.0,-30,-18,17,100,644
5271,128,12.0,0.0,1.0,1.0,-30,-18,17,112,644
5343,128,12.0,0.0,1.0,1.0,-30,-6,17,112,644
5344,128,12.0,0.0,1.0,1.0,-30,-6,17,116,644
5345,128,12.0,0.0,1.0,1.0,-30,-6,17,120,644
5421,128,12.0,0.0,1.0,1.0,-24,-30,18,112,644
5449,128,12.0,0.0,1.0,1.0,-24,-24,17,104,644
5457,128,12.0,0.0,1.0,1.0,-24,-24,18,112,644
5522,128,12.0,0.0,1.0,1.0,-24,-12,17,108,644
5630,128,12.0,0.0,1.0,1.0,-18,-30,17,108,644
5665,128,12.0,0.0,1.0,1.0,-18,-24,17,104,644
5702,128,12.0,0.0,1.0,1.0,-18,-18,17,108,644
5703,128,12.0,0.0,1.0,1.0,-18,-18,17,112,644
